target,location,season,calendar_week,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
3 wk ahead,HHS Region 8,2017/2018,9,0.062703,0.222124,0.045968,0.150752,0.053276,0.148071,0.1200589761,0.3173245706,0.366437053,0.366437053,0.1496069002,0.1635766197,0.099236644,0.337970395,0.231631788,0.08772221,0.311624642,0.2532275626,0.19301960313,0.391936308,0.19,0.04378,0.04218,0.498896455917,0.3556,0.2862,0.27899754
3 wk ahead,HHS Region 8,2017/2018,10,0.030688,0.055979,0.052004,0.136707,0.040007,0.108015,0.1198275137,0.2071079239,0.347115757,0.347115757,0.090492129,0.2059042397,0.083969468,0.38042491,0.19225614,0.079981976,0.247649768,0.3130429712,0.23023625388,0.385815556,0.228,0.04238,0.041,0.48154916475,0.3339,0.3043,0.26389133
3 wk ahead,HHS Region 8,2017/2018,11,0.063995,0.137411,0.104008,0.152099,0.096655,0.194738,0.2730756034,0.5969956569,0.463516568,0.463516568,0.1459473275,0.3977498828,0.083969468,0.91170998,0.84096074,0.139611238,0.372144097,0.4401574942,0.395561538769,0.5092030552,0.394,0.1048,0.10486,0.56356173183,0.35,0.3068,0.39952409
3 wk ahead,HHS Region 8,2017/2018,12,0.018003,0.070023,0.028708,0.087326,0.043954,0.07403,0.277422085,0.1824366906,0.31195811,0.324199734,0.07905786781,0.26599483412,0.061068704,0.0006445386,0.0003271839,0.16587317,0.29346465,0.3420225788,0.26746383351,0.37837824,0.266,0.0494,0.04822,0.45808991059,0.3247,0.3543,0.24920546
3 wk ahead,HHS Region 8,2017/2018,13,0.015341,0.047359,0.022003,0.062015,0.032662,0.122705,0.370791774943941,0.2806772946,0.31028151,0.329421342,0.0969632679,0.282574933,0.053435116,0,0,0.16293374,0.28407959,0.3446205034,0.280000251713113,0.441442532,0.28,0.04358,0.04524,0.45555327225,0.2916,0.3125,0.18548496
3 wk ahead,HHS Region 8,2017/2018,14,0.189313,0.215364,0.194703,0.260075,0.209341,0.246704,0.59606723,0.5687511565,0.40959612,0.45465724,0.2405556044,0.3193477847,0.061068704,0.7640019,0.7039812,0.27486506,0.41461796,0.6035341744,0.536000055347128,0.5834605783,0.536,0.0829,0.08112,0.6092917722,0.3644,0.3966,0.31468313
3 wk ahead,HHS Region 8,2017/2018,15,0.010002,0.035349,0.015342,0.04467,0.022683,0.084692,0.19545948581,0.3384165017,0.27822336,0.30081808,0.168990922,0.140634681,0.045801528,0,0,0.21799609,0.32419173,0.4091204524,0.34600010751884,0.36238557,0.346,0.04574,0.04558,0.5043493044,0.2656,0.2144,0.20582207
3 wk ahead,HHS Region 8,2017/2018,16,0,0,0,0,0,0,0.113149693,0.197112799,0.25204951,0.27491185,0.154815811,0.227908632,0.03816794,0,0,0.1688945,0.25193684,0.3895396304,0.23600022205952,0.39421057,0.236,0.0305,0.03086,0.4530166134,0.2894,0.3461,0.21983452
3 wk ahead,HHS Region 8,2017/2018,17,0,0,0,0,0,0,0.3715941,0.2762173231,0.28124458,0.30084935,0.21389418,0.3385346,0.03816794,0,0,0.17523792,0.30069109,0.4365455652,0.4019999651371,0.39358592,0.402,0.0382,0.03846,0.509842132,0.2267,0.2589,0.17247266
3 wk ahead,HHS Region 8,2017/2018,18,0,0,0,0,0,0,0.30350735,0.3528536272,0.3119529,0.35236537,0.322173502,0.42625493,0.03816794,0,0,0.24771848,0.30069109,0.63152067,0.4659996214722,0.41626604,0.466,0.0424,0.04366,0.55500295,0.2843,0.2725,0.27795845
3 wk ahead,HHS Region 8,2017/2018,43,0.326693,0.292804,0.296028,0.344729,0.368117,0.284133,0.28416332812366,0.1016850101,0.2353997,0.28393219,0.305211867,0.439130279,0.061068704,0.4572244,0.1141893425,0.40135508,0.35342924,0.2926994564,0.18200159475503,0.393596647,0.182,0.06856,0.06698,0.42766975234,0.4693,0.4024,0.17826007
3 wk ahead,HHS Region 8,2017/2018,44,0.290662,0.358047,0.301368,0.332021,0.332026,0.458723,0.41712146116322,0.1470765566,0.26128031,0.32438938,0.403444118,0.517839316,0.068702292,0.9061015,0.153552817,0.44687752,0.42555779,0.2493851376,0.332000636315484,0.4537260756,0.332,0.0888,0.091,0.45444469083,0.5449,0.3998,0.20506796
3 wk ahead,HHS Region 8,2017/2018,45,0.150695,0.238086,0.192097,0.259444,0.245376,0.382251,0.414021736,0.0652331758,0.26709887,0.343570026,0.291279843,0.38282892111,0.068702292,0.4731237,0.10016733,0.39447646,0.36200401,0.2275373396,0.32363981095,0.3659927402,0.322,0.07084,0.06974,0.416094919917,0.4633,0.3596,0.10313476
3 wk ahead,HHS Region 8,2017/2018,46,0.323406,0.380681,0.30469,0.349439,0.342721,0.508083,0.524167156,0.1230433625,0.3138292,0.4138788,0.465805067,0.553932098,0.083969468,0.27083454,0.1736750499,0.464991,0.50457587,0.4335369526,0.58453917432,0.5467867689,0.586,0.11184,0.11002,0.48698206583,0.6627,0.5347,0.27081953
3 wk ahead,HHS Region 8,2017/2018,47,0.16,0.206689,0.148035,0.186675,0.125356,0.267375,0.436634797511,0.1523928954,0.33577016,0.40054412,0.331761995,0.41609798493,0.099236644,0.675054378,0.3308130736,0.51509873,0.445246179,0.3465772952,0.39110653707,0.522958175,0.386,0.11324,0.11318,0.539163673917,0.6383,0.533,0.26437738
3 wk ahead,HHS Region 8,2017/2018,48,0.785403,0.671474,0.802066,0.526722,0.843417,0.754799,0.6449052650867,0.8349132122,0.4248216,0.46755194,0.709687962,0.77081227822,0.145038172,0.980105760153,0.43033073,0.72758984,0.816512827,0.6891613108,0.5584419443,0.518160414,0.56,0.34374,0.34578,0.70110153283,0.8129,0.5894,0.66532558
3 wk ahead,HHS Region 8,2017/2018,49,0.981337,0.73741,0.946016,0.680153,0.950677,0.613417,0.4933201734,0.9688685996,0.44737089,0.48734682,0.8433610227,0.87397702619,0.183206112,0.8600923723,0.70231920486,0.85607979,0.822767946,0.7082812978,0.6731742882,0.605276499,0.684,0.48622,0.48582,0.773077256417,0.8861,0.7343,0.7526618
3 wk ahead,HHS Region 8,2017/2018,50,0.913436,0.923336,0.706801,0.628773,0.708713,0.690023,0.8583589186,0.9761747015,0.52536755,0.57230567,0.7259565958,0.698943382,0.198473288,0.6827452634,0.93111597,0.90388452,0.824808818,0.8735645312,0.814998834,0.712807787,0.836,0.46208,0.46204,0.768682999517,0.8605,0.696,0.70141488
3 wk ahead,HHS Region 8,2017/2018,51,0.087296,0.109271,0.137329,0.270024,0.063162,0.123256,0.802709809,0.9180592861,0.56029739,0.60826699,0.8060049714,0.8358803496,0.198473288,0.3708757038,0.916273837109,0.91458707,0.459902047,0.748105132,0.809463593,0.701030514,0.83,0.36554,0.36914,0.738902043317,0.7814,0.7179,0.34079291
3 wk ahead,HHS Region 8,2017/2018,52,0.071215,0.09384,0.092586,0.183295,0.044614,0.118044,0.8621402423,0.9735050526,0.62004648,0.67576052,0.8923870332,0.89189522213,0.213740464,0.69415404401,0.8833452178,0.91519127,0.583002998,0.7501918514,0.8329383109,0.755315116,0.848,0.42178,0.41984,0.744544658417,0.7268,0.6333,0.49297499
3 wk ahead,HHS Region 8,2018/2019,1,0.661749,0.794801,0.342114,0.356679,0.297327,0.255333,0.0956257552417401,0.9579401751,0.76493927,0.82670073,0.89172924573,0.21309226141,0.297709932,0.01194263709,0.07444922749,0.48236179767,0.906826802,0.1498316502,0.6448126376,0.953171813,0.588,0.8437,0.84076,0.851894012017,0.68896889,0.5065,0.95682764
3 wk ahead,HHS Region 8,2018/2019,2,0.912197,0.958817,0.821477,0.837458,0.5475,0.657498,0.532368795155637,0.9811068631,0.832922467,0.883988951,0.9970632075,0.9914978643,0.351145048,0.70986406876,0.82518350991,0.47059917527,0.914972054,0.2975580792,0.761180124,0.9955426059,0.718,0.95718,0.9591,0.891472152417,0.8117,0.5681,0.96011217
3 wk ahead,HHS Region 8,2018/2019,3,0.95951,0.990079,0.909527,0.854911,0.898837,0.958825,0.789554993,0.9820183903,0.851166317,0.893627898,0.99815371522,0.99815372326,0.3816794,0.99811483757,0.898723607829,0.62478586218,0.918999056,0.3942721494,0.8106618243,0.9987907816,0.776,0.9772,0.97788,0.908729582717,0.8887,0.6992,0.96198604
3 wk ahead,HHS Region 8,2018/2019,4,0.985096,0.982158,0.980094,0.962171,0.986135,0.968857,0.999980765198891,0.9833525573,0.865444713,0.903515516,0.99829074456,0.99829014918,0.427480928,0.999999989132,0.982657358,0.95634327544,0.92499794,0.6689781956,0.9289013962,0.9989251058,0.916,0.9818,0.9814,0.934495826017,0.9092,0.7168,0.96445796
3 wk ahead,HHS Region 8,2018/2019,5,0.965512,0.964752,0.965545,0.968227,0.969476,0.972834,0.956372457751,0.9840198031,0.870531204,0.907330803,0.99835925391,0.99774344796,0.450381692,0.9949771447,0.998768386,0.9953177443,0.927999873,0.778047243,0.94756101756,0.9923189722,0.938,0.97682,0.97494,0.947928203087,0.8928,0.8804,0.96621354
3 wk ahead,HHS Region 8,2018/2019,6,0.948862,0.982795,0.906891,0.936278,0.954753,0.963494,0.999999952546485,0.9833526771,0.86575449,0.903866566,0.99547938997,0.99829065938,0.427480928,0.0561904497,0.84890995435,0.9984232894,0.924997446,0.8247882598,0.95551115371,0.9920712266,0.948,0.95462,0.95592,0.949286427817,0.87168716,0.9259,0.9648183
3 wk ahead,HHS Region 8,2018/2019,7,0.954226,0.966229,0.969432,0.822827,0.942162,0.973518,0.999999938138334,0.9835493685,0.868097129,0.905770045,0.99296477058,0.99786203376,0.435114516,0.6205042201,0.98734203492,0.9933827301,0.925991144,0.8164029574,0.93914027594,0.99296116913,0.928,0.94922,0.95022,0.962948550117,0.86148614,0.9438,0.96527446
3 wk ahead,HHS Region 8,2018/2019,8,0.879512,0.917463,0.61083,0.835517,0.468087,0.675433,0.999976436569374,0.97598653,0.85636559,0.896680958,0.72917066914,0.06286737548,0.3816794,0.6860940872,0.98654697866,0.993268475,0.917816895,0.6674359894,0.90999451259,0.96447078339,0.898,0.94954,0.94956,0.961640247317,0.77657765,0.9147,0.24039406
3 wk ahead,HHS Region 8,2018/2019,9,0.466797,0.460767,0.270004,0.265356,0.17936,0.384007,0.400415796597019,0.944863625,0.837021455,0.882868702,0.57976633958,0.49100122408,0.297709932,0.41281867711,0.4741563188,0.7766246979,0.879963832,0.59468428,0.828847262259,0.976969259,0.826,0.91726,0.91382,0.944702433917,0.7206,0.8158,0.74020209
3 wk ahead,HHS Region 8,2018/2019,10,0.055951,0.18394,0.069995,0.15193,0.048594,0.14406,0.619199595646393,0.6767524679,0.821970288,0.87276013,0.11250713805,0.03250263804,0.236641228,0.05415824808,0.08171209926,0.429519679,0.565756823,0.4149019502,0.63648239655,0.9790020282,0.63,0.80674,0.80474,0.92914283475,0.5034,0.7172,0.01454706
3 wk ahead,HHS Region 8,2018/2019,11,0.29945,0.376139,0.17942,0.235406,0.108686,0.202764,0.453552247663,0.8660370253,0.81922247,0.871325069,0.13496024021,0.00615216903,0.22900764,0.1259329703,0.3036958097,0.4563297306,0.753230862,0.5118608348,0.860029651333,0.96095309108,0.858,0.79004,0.79376,0.94844755183,0.5699,0.6684,0.18939295
3 wk ahead,HHS Region 8,2018/2019,12,0.049989,0.064017,0.055329,0.182741,0.0647,0.159323,0.328091998534868,0.919605318,0.808411915,0.863595718,0.29131714023,0.11211772127,0.183206112,0.0522953198,0.20418005291,0.42503386,0.527369063,0.4572241028,0.86213610371,0.9717216094,0.86,0.67278,0.66918,0.93419620575,0.5792,0.7936,0.06125054
3 wk ahead,HHS Region 8,2018/2019,13,0.718484,0.791785,0.32942,0.372772,0.191456,0.37276,0.80784106849,0.972138219,0.808628424,0.863470962,0.94588702977,0.99360391013,0.183206112,0.4265221795,0.60166135676,0.408695128,0.822767946,0.6782858254,0.908000080914585,0.9757372786,0.908,0.7827,0.77948,0.95568803734,0.7199,0.8567,0.94527471
3 wk ahead,HHS Region 8,2018/2019,14,0.500651,0.627512,0.198048,0.272735,0.264741,0.332093,0.912896217195746,0.967535251,0.801098008,0.85856314,0.82561217398,0.61140406993,0.160305348,0.3684577753,0.5174941874,0.481222963,0.590529348,0.6312430986,0.864000118711038,0.9555120267,0.864,0.75884,0.75832,0.9555182755,0.6073,0.7123,0.598988
3 wk ahead,HHS Region 8,2018/2019,15,0.890091,0.901486,0.680207,0.650819,0.579514,0.514153,1.6852625225605e-05,0.968430756,0.799514255,0.857431925,0.97068938725,0.99422158704,0.167938936,0.7105782242,0.879742187,0.6992206,0.820609432,0.7558422438,0.94599999347323,0.9735272296,0.946,0.87804,0.87964,0.9727256599,0.7573,0.7719,0.57508897
3 wk ahead,HHS Region 8,2018/2019,16,0.557417,0.613416,0.477369,0.4508,0.514742,0.601377,0.4117324642,0.964640262,0.79518968,0.853494671,0.96576624478,0.9943261886,0.15267176,0.61555816,0.65719763,0.67065392,0.788531578,0.8001525144,0.93399993321484,0.9672567685,0.934,0.88344,0.88092,0.9740839958,0.7001,0.9061,0.26230142
3 wk ahead,HHS Region 8,2018/2019,17,0.934773,0.900811,0.862787,0.79079,0.78878,0.670207,0.115524274300023,0.972398884,0.797134689,0.85659132,0.9863151816,0.99430704113,0.15267176,0.660897358,0.681024743,0.68121064,0.788531578,0.8646598474,0.9739991367961,0.9406790216,0.974,0.94012,0.94336,0.9807252296,0.7912,0.8819,0.63466932
3 wk ahead,HHS Region 8,2018/2019,18,0.93466,0.902775,0.831368,0.738122,0.763414,0.622857,0.523203968,0.95848065,0.787708259,0.849272974,0.9060978839,0.9059342892,0.145038172,0.51852844,0.61984319,0.6717898,0.703544882,0.9112533384,0.9500008129882,0.9786839296,0.95,0.95482,0.9555,0.983172129,0.6555,0.7808,0.40901618
3 wk ahead,HHS Region 8,2018/2019,43,0.166018,0.111953,0.191916,0.313397,0.061352,0.112695,0.652904296606202,0.9609201325,0.63452017,0.73927615,0.3671723812,0.90481981476,0.167938936,0.43251782,0.718720424,0.82301641,0.359174024,0.5504111122,0.87000195819065,0.981788550362981,0.87,0.61558,0.61426,0.90781076534,0.812,0.7868,0.39655235
3 wk ahead,HHS Region 8,2018/2019,44,0.31134,0.197392,0.277328,0.340821,0.067975,0.09672,0.232185732765377,0.9727292093,0.66700288,0.778912381,0.3412220415,0.94972272952,0.183206112,0.5773122501,0.679118512388,0.83519537,0.8452851,0.5941781798,0.894001068609432,0.980879947054054,0.894,0.58014,0.5784,0.910936656917,0.8117,0.7635,0.52118302
3 wk ahead,HHS Region 8,2018/2019,45,0.426074,0.350106,0.408059,0.253386,0.103969,0.337347,0.397422273721719,0.9700113729,0.69414271,0.808569496,0.1836670123,0.99758220934,0.1908397,0.687154855,0.692855465,0.80229903,0.886415917,0.4126154516,0.92931293209,0.985129849140425,0.926,0.55518,0.5551,0.90265752083,0.7988,0.6199,0.41656086
3 wk ahead,HHS Region 8,2018/2019,46,0.591411,0.34874,0.462,0.258704,0.163359,0.386117,0.999952650316026,0.9755315621,0.70361338,0.807181139,0.09604827901,0.8695050373,0.206106876,0.5369946595,0.8596742581728,0.83067936,0.864756487,0.5749768224,0.91639197033,0.990379747375616,0.912,0.59476,0.5945,0.901299309917,0.7853,0.6902,0.53850689
3 wk ahead,HHS Region 8,2018/2019,47,0.748067,0.582081,0.705432,0.523532,0.451301,0.615388,0.999822216574129,0.9782282758,0.736803491,0.807175853,0.20654355023,0.12435138013,0.251908404,0.99544739032,0.9045557309262,0.874659618,0.897946385,0.606787865,0.9145373165,0.99097149633,0.91,0.66756,0.67072,0.927874452917,0.8426,0.6744,0.88995513
3 wk ahead,HHS Region 8,2018/2019,48,0.961474,0.992079,0.91153,0.9161,0.705449,0.706815,0.7269404922,0.9795717086,0.765666239,0.822208863,0.56547945214,0.36079664707,0.297709932,0.99618430783,0.937785764442,0.951505363,0.907966664,0.5125614658,0.8239999932,0.992432037,0.814,0.80328,0.80238,0.941796262917,0.8404,0.5091,0.95661673
3 wk ahead,HHS Region 8,2018/2019,49,0.988779,0.985418,0.972188,0.997357,0.930785,0.998677,1.00000002239792,0.9829119771,0.834866506,0.880671453,0.99784411655,0.9978466881,0.412213752,1.000000010568,0.999541989847,0.999968698,0.922999106,0.7088225612,0.9478521811,0.99765719396,0.934,0.94632,0.94684,0.971257646917,0.9316,0.784,0.9638659
3 wk ahead,HHS Region 8,2018/2019,50,0.990098,0.986778,0.875476,0.846812,0.888086,0.831381,0.999999949278707,0.9806841908,0.766097873,0.823298074,0.89417647008,0.86446552578,0.335877872,0.344793806286,0.414884814303,0.9249226579,0.912959672,0.631159043,0.869847342,0.990641383,0.84,0.9015,0.90216,0.933776779117,0.8178,0.45984598,0.95917392
3 wk ahead,HHS Region 8,2018/2019,51,0.173265,0.328719,0.159924,0.281433,0.124585,0.346762,0.523718055894914,0.9470208085,0.73800831,0.79963457,0.62427228037,0.59962685344,0.290076344,0.00408004942,0.135967079284,0.6886791639,0.709158782,0.4301402476,0.750648324,0.972438756,0.692,0.78876,0.79122,0.879887350417,0.6081,0.46919382,0.88201909
3 wk ahead,HHS Region 8,2018/2019,52,0.228677,0.3633,0.116612,0.249327,0.101995,0.201289,0.00572600773259821,0.868424906,0.73555886,0.79578282,0.32182293972,0.16859580066,0.282442756,0.000357460231,0.022300445095,0.35438734402,0.641580621,0.1537007634,0.686876468,0.940919525,0.618,0.7719,0.77234,0.850006498917,0.5202,0.3039911742,0.89680144
3 wk ahead,HHS Region 9,2010/2011,1,0.662091,0.761424,0.51201,0.522756,0.679381,0.523379,0.85685738,0.626314506,0.604794335,0.604794335,0.08964842052,0.0009581393,0.320610696,0.2839852497,0.4458630449,0.6983759442,0.910987368,0.9160784702,0.824833149104,0.59713714033,0.866,0.79424,0.79292,0.4856381186,0.926,0.8707,0.8835302
3 wk ahead,HHS Region 9,2010/2011,2,0.41068,0.5167,0.50202,0.366055,0.387401,0.596076,0.38705570639,0.304628294,0.543034527,0.543034527,0.867678693,0.867678693,0.30534352,0.0593211865,0.149522649,0.28547423996,0.907826847,0.6372528232,0.66501023964,0.4917881906,0.696,0.63432,0.63382,0.46303426806,0.7935,0.4421,0.9425053
3 wk ahead,HHS Region 9,2010/2011,3,0.794151,0.774063,0.734115,0.552139,0.738089,0.664678,0.410341731082,0.9563422414,0.57235963,0.57235963,0.9132125982,0.46386472996,0.34351146,0.827243922,0.887175764,0.7131659704,0.913995145,0.517341254,0.54203263634,0.5684065624,0.536,0.66948,0.6679,0.56430755876,0.734,0.3853,0.94939228
3 wk ahead,HHS Region 9,2010/2011,4,0.963359,0.929416,0.89409,0.800748,0.821382,0.74673,0.4911615379,0.634118912,0.582921995,0.582921995,0.00106662806,0.00105883104,0.358778636,0.899983341,0.9795845147,0.7949714436,0.915995284,0.6243636932,0.76122876369,0.6674050039,0.778,0.68446,0.6881,0.6293554418,0.8711,0.7771,0.92604286
3 wk ahead,HHS Region 9,2010/2011,5,0.992078,0.995026,0.94606,0.890817,0.87614,0.900726,0.750897429159633,0.9813489824,0.693941721,0.693941721,0.92363600765,0.91527975201,0.358778636,0.990917333,0.999999983,0.7229317775,0.915997661,0.7812707036,0.79753526379,0.77210009839,0.802,0.63588,0.63602,0.68206495016,0.8891,0.8361,0.96058194
3 wk ahead,HHS Region 9,2010/2011,6,0.923371,0.954771,0.558019,0.580777,0.708705,0.480698,0.999999471687289,0.9808763617,0.762990384,0.762990384,0.75214904615,0.94828254666,0.34351146,0.963830787,0.9944925862,0.6335919314,0.913937105,0.8056661544,0.83925775532,0.86672813027,0.834,0.62576,0.62594,0.70160891446,0.7239,0.7822,0.80795491
3 wk ahead,HHS Region 9,2010/2011,7,0.909449,0.947414,0.549425,0.564035,0.71203,0.882087,0.8338790993,0.7377806236,0.742630336,0.742630336,0.0967027936,0.00095417667,0.320610696,0.88630396,0.949655103,0.30985611135,0.909826873,0.608222976,0.6666104248,0.8013127715,0.64,0.57322,0.56644,0.71325634612,0.4785,0.6097,0.01970892
3 wk ahead,HHS Region 9,2010/2011,8,0.770158,0.857422,0.501501,0.752131,0.68605,0.730841,0.999999983961329,0.960664178,0.718047897,0.718047897,0.7468357169,0.89888627351,0.297709932,0.970419872,0.986527864,0.17908968713,0.905779439,0.6911599912,0.79921606773,0.83121770727,0.794,0.66506,0.65926,0.71404600116,0.6114,0.6848,0.83227365
3 wk ahead,HHS Region 9,2010/2011,9,0.310049,0.402727,0.052645,0.159999,0.126027,0.248066,0.863993273913332,0.8227039861,0.566291986,0.566291986,0.340113896,0.561555395,0.22900764,0.0240284245,0.003033183,0.05889426158,0.828819563,0.4331681776,0.6780866289159,0.68698721676,0.678,0.58818,0.58718,0.61652354242,0.5653,0.6888,0.93944549
3 wk ahead,HHS Region 9,2010/2011,10,0.266006,0.562088,0.047332,0.150706,0.052681,0.614107,0.771136561195,0.7844068406,0.519433633,0.519433633,0.984036853,0.987075175,0.213740464,0.030801914,0.266179193,0.179654314,0.826817876,0.5049005528,0.64455345701,0.7060528361,0.644,0.60418,0.60498,0.63409336552,0.3998,0.5098,0.18226842
3 wk ahead,HHS Region 9,2010/2011,11,0.00066,0.117325,0,0.00198,0.05468,0.00132,0.998170017838266,0.6435249485,0.48385003,0.48385003,0.11091533597,0.08991410764,0.183206112,0,0,0.05380147269,0.593553157,0.6003663542,0.55297889556,0.6560845397,0.552,0.60876,0.61062,0.60003947968,0.5242,0.7497,0.80648127
3 wk ahead,HHS Region 9,2010/2011,12,0,0,0,0,0,0,0.999996667692392,0.780526746,0.48172585,0.48172585,0.991665164,0.99743229921,0.175572524,0,0,0.0921502367,0.653658725,0.68572114,0.730047615875,0.8070417491,0.73,0.6693,0.67452,0.65097224348,0.5288,0.724,0.93392802
3 wk ahead,HHS Region 9,2010/2011,13,0,0,0,0,0,0,0.88841318232,0.835046693,0.51139547,0.51139547,0.965966952,0.993912553,0.160305348,0,0,0.0789342544,0.320430893,0.6882687988,0.724000057741384,0.8145054491,0.724,0.66196,0.65944,0.67130587934,0.5283,0.571,0.94838866
3 wk ahead,HHS Region 9,2010/2011,14,0,0,0,0,0,0,0.9834301365,0.8973363,0.46912944,0.46912944,0.99529406172,0.93597621,0.160305348,0,0,0.28831562,0.651620107,0.8322657262,0.899999844008751,0.802727286,0.9,0.81042,0.81044,0.73408352084,0.8372,0.6195,0.94831833
3 wk ahead,HHS Region 9,2010/2011,15,0,0,0,0,0,0,0.519095001,0.72767075,0.32847533,0.32847533,0.08353643414,0.00043052064,0.145038172,0,0,0.175715853,0.703544882,0.6719478896,0.889999642854036,0.680690278,0.89,0.8602,0.86338,0.72865462788,0.5846,0.5684,0.94743676
3 wk ahead,HHS Region 9,2010/2011,16,0,0,0,0,0,0,0.284081652,0.366478595,0.37994478,0.37994478,0.00042770884,0.00043391118,0.145038172,0,0,0.46068918,0.588434556,0.7070367996,0.6999999358185,0.648987314,0.7,0.83562,0.83552,0.77494816274,0.4766,0.5333,0.62804605
3 wk ahead,HHS Region 9,2010/2011,17,0,0,0,0,0,0,0.620911429,0.6252795065,0.38032323,0.38032323,0.239919986,0.18960078496,0.137404584,0,0,0.319528287,0.383577768,0.7016900632,0.5760018598206,0.770616267,0.576,0.87354,0.87268,0.77702101174,0.3509,0.5673,0.02979715
